Date,Pl0,Pl1,Winner,Pl0 %,Pl1 %,Pl0 Avg odds,Pl1 Avg odds,Pl0 Max odds,Pl1 Max odds,Fair odds for Pl0,Fair odds for Pl1,Bet on Pl0 Value,Bet on Pl1 Value
2012-01-31,Kavcic B.,Karlovic I.,1.0,0.28,0.72,3.56,1.27,4.13,1.32,3.57,1.39,0.13559322033898308,-0.050359712230215715
2012-01-31,Baghdatis M.,Rosol L.,0.0,0.75,0.25,1.13,5.65,1.18,7.0,1.33,4.0,-0.11278195488721814,0.42857142857142855
2012-02-01,Evans D.,Garcia-Lopez G.,1.0,0.53,0.47,2.91,1.38,3.25,1.52,1.89,2.13,0.4184615384615385,-0.28638497652582157
2012-02-01,Sela D.,Beck A.,0.0,0.55,0.45,1.6,2.27,1.7,2.43,1.82,2.22,-0.06593406593406599,0.08641975308641973
2012-02-01,Veic A.,Zemlja G.,1.0,0.19,0.81,2.79,1.41,3.2,1.54,5.26,1.23,-0.3916349809885931,0.20129870129870134
2012-02-01,Dodig I.,Ilhan M.,0.0,0.77,0.23,1.37,2.98,1.41,3.31,1.3,4.35,0.07801418439716304,-0.23908045977011486
2012-02-01,Bachinger M.,Haase R.,1.0,0.43,0.57,2.7,1.43,2.9,1.49,2.33,1.75,0.19655172413793098,-0.14857142857142858
2012-02-01,Melzer J.,Seppi A.,0.0,0.61,0.39,1.51,2.47,1.61,2.7,1.64,2.56,-0.01829268292682915,0.05185185185185189
2012-02-01,Ljubicic I.,Berrer M.,1.0,0.78,0.22,1.54,2.38,1.62,2.75,1.28,4.55,0.2098765432098766,-0.3956043956043956
2012-02-02,Baghdatis M.,Kubot L.,0.0,0.81,0.19,1.27,3.59,1.32,4.19,1.23,5.26,0.06818181818181823,-0.20342205323193907
2012-02-02,Bogomolov A.,Lacko L.,1.0,0.48,0.52,1.92,1.82,2.23,2.0,2.08,1.92,0.06726457399103135,0.040000000000000036
2012-02-02,Youzhny M.,Zemlja G.,0.0,0.75,0.25,1.23,3.98,1.26,4.7,1.33,4.0,-0.05263157894736847,0.14893617021276598
2012-02-02,Garcia-Lopez G.,Dodig I.,1.0,0.36,0.64,2.42,1.53,3.75,1.68,2.78,1.56,0.2586666666666667,0.07142857142857137
2012-02-02,Karlovic I.,Sela D.,0.0,0.7,0.3,1.3,3.39,1.37,4.0,1.43,3.33,-0.04195804195804184,0.16749999999999998
2012-02-03,Haase R.,Lacko L.,1.0,0.55,0.45,1.89,1.85,2.11,1.95,1.82,2.22,0.13744075829383878,-0.12162162162162173
2012-02-03,Berrer M.,Melzer J.,0.0,0.27,0.73,3.11,1.34,3.5,1.4,3.7,1.37,-0.0540540540540541,0.02142857142857129
2012-02-03,Karlovic I.,Youzhny M.,1.0,0.48,0.52,1.88,1.86,2.05,2.0,2.08,1.92,-0.014423076923077042,0.040000000000000036
2012-02-03,Baghdatis M.,Dodig I.,0.0,0.57,0.43,1.34,3.16,1.43,3.57,1.75,2.33,-0.18285714285714288,0.3473389355742296
2012-02-04,Berrer M.,Youzhny M.,1.0,0.24,0.76,2.75,1.42,3.13,1.5,4.17,1.32,-0.24940047961630696,0.11999999999999995
2012-02-04,Lacko L.,Baghdatis M.,0.0,0.26,0.74,2.56,1.48,2.79,1.59,3.85,1.35,-0.2753246753246753,0.1509433962264151
2012-02-05,Lacko L.,Youzhny M.,1.0,0.28,0.72,2.26,1.61,2.45,1.67,3.57,1.39,-0.31372549019607837,0.16766467065868265
2012-02-13,Gasquet R.,Cipolla F.,0.0,0.84,0.16,1.08,7.45,1.12,9.55,1.19,6.25,-0.05882352941176457,0.3455497382198953
2012-02-13,Lopez F.,Mathieu P.H.,1.0,0.7,0.3,1.57,2.34,1.68,2.5,1.43,3.33,0.1488095238095238,-0.24924924924924927
2012-02-13,Huta Galung J.,Ljubicic I.,0.0,0.08,0.92,2.55,1.49,2.75,1.58,12.5,1.09,-0.78,0.310126582278481
2012-02-13,Dolgopolov O.,Kubot L.,1.0,0.8,0.2,1.45,2.67,1.54,3.01,1.25,5.0,0.18831168831168832,-0.398
2012-02-14,Seppi A.,De Voest R.,0.0,0.89,0.11,1.35,3.13,1.5,3.52,1.12,9.09,0.25333333333333324,-0.6127612761276128
2012-02-14,Sijsling I.,Nieminen J.,1.0,0.21,0.79,2.31,1.58,2.61,1.67,4.76,1.27,-0.45168067226890757,0.23952095808383228
2012-02-14,Kohlschreiber P.,Granollers M.,0.0,0.68,0.32,1.46,2.64,1.57,2.87,1.47,3.12,0.06369426751592362,-0.08012820512820512
2012-02-14,De Bakker T.,Troicki V.,1.0,0.25,0.75,3.59,1.28,4.0,1.33,4.0,1.33,0.0,0.0
2012-02-14,Davydenko N.,Haase R.,0.0,0.79,0.21,2.22,1.63,2.48,1.7,1.27,4.76,0.4879032258064516,-0.6428571428571428
2012-02-14,Kunitsyn I.,Youzhny M.,1.0,0.21,0.79,2.67,1.45,3.01,1.51,4.76,1.27,-0.36764705882352944,0.15894039735099338
2012-02-15,Baghdatis M.,Bachinger M.,0.0,0.76,0.24,1.19,4.52,1.25,5.0,1.32,4.17,-0.05303030303030307,0.166
2012-02-15,Rosol L.,Berdych T.,1.0,0.11,0.89,11.28,1.03,16.94,1.06,9.09,1.12,0.4634002361275089,-0.05357142857142862
2012-02-15,Bogomolov A.,Stakhovsky S.,0.0,0.43,0.57,2.16,1.66,2.33,1.78,2.33,1.75,0.0,0.016853932584269676
2012-02-15,Llodra M.,Del Potro J.M.,1.0,0.13,0.87,4.8,1.17,6.16,1.2,7.69,1.15,-0.19895968790637195,0.041666666666666706
2012-02-15,Beck K.,Petzschner P.,0.0,0.33,0.67,2.81,1.41,3.01,1.45,3.03,1.49,-0.006600660066006607,-0.02684563758389264
2012-02-15,Mahut N.,Federer R.,1.0,0.06,0.94,10.97,1.03,15.56,1.06,16.67,1.06,-0.06658668266346737,0.0
2012-02-15,Nieminen J.,Kubot L.,0.0,0.75,0.25,1.47,2.61,1.52,2.9,1.33,4.0,0.12499999999999996,-0.275
2012-02-15,Mathieu P.H.,Davydenko N.,1.0,0.31,0.69,2.14,1.68,2.41,1.76,3.23,1.45,-0.2538699690402476,0.17613636363636367
2012-02-16,Federer R.,Youzhny M.,0.0,0.91,0.09,1.08,6.85,1.1,8.0,1.1,11.11,0.0,-0.2799279927992799
2012-02-16,Kohlschreiber P.,Seppi A.,1.0,0.65,0.35,1.51,2.49,1.59,3.1,1.54,2.86,0.03144654088050317,0.07741935483870975
2012-02-16,Gasquet R.,Bogomolov A.,0.0,0.83,0.17,1.22,4.14,1.27,4.93,1.2,5.88,0.05511811023622052,-0.16156462585034018
2012-02-16,Baghdatis M.,Berdych T.,1.0,0.3,0.7,3.65,1.27,4.14,1.33,3.33,1.43,0.1956521739130434,-0.06993006993006984
2012-02-16,Del Potro J.M.,Beck K.,0.0,0.91,0.09,1.04,10.34,1.06,16.05,1.1,11.11,-0.03636363636363639,0.3077881619937695
2012-02-16,Huta Galung J.,Troicki V.,1.0,0.1,0.9,3.33,1.31,3.54,1.38,10.0,1.11,-0.646,0.19565217391304335
2012-02-17,Berdych T.,Seppi A.,0.0,0.85,0.15,1.1,6.5,1.14,8.0,1.18,6.67,-0.0338983050847458,0.16625
2012-02-17,Troicki V.,Del Potro J.M.,1.0,0.14,0.86,3.9,1.24,4.5,1.27,7.14,1.16,-0.36974789915966383,0.08661417322834654
2012-02-17,Federer R.,Nieminen J.,0.0,0.94,0.06,1.06,9.15,1.07,13.6,1.06,16.67,0.009345794392523372,-0.1841631673665268
2012-02-17,Gasquet R.,Davydenko N.,1.0,0.55,0.45,1.37,3.03,1.43,3.25,1.82,2.22,-0.21428571428571436,0.31692307692307686
2012-02-18,Del Potro J.M.,Berdych T.,0.0,0.61,0.39,2.1,1.71,2.2,1.83,1.64,2.56,0.25454545454545463,-0.28515625
2012-02-18,Davydenko N.,Federer R.,1.0,0.11,0.89,6.42,1.11,7.87,1.13,9.09,1.12,-0.13421342134213418,0.008849557522123706
2012-02-19,Federer R.,Del Potro J.M.,0.0,0.76,0.24,1.64,2.23,1.7,2.38,1.32,4.17,0.22352941176470584,-0.4292565947242206
2012-02-13,Van Der Merwe I.,Kamke T.,1.0,0.54,0.46,3.58,1.27,4.1,1.34,1.85,2.17,0.548780487804878,-0.38248847926267276
2012-02-14,Anderson K.,Dimitrov G.,0.0,0.52,0.48,1.67,2.14,1.76,2.3,1.92,2.08,-0.0833333333333333,0.09565217391304338
2012-02-14,Lajola D.,Kutrovsky D.,1.0,0.01,0.99,2.27,1.6,2.5,1.67,100.0,1.01,-0.975,0.3952095808383233
2012-02-14,Muller G.,Smyczek T.,0.0,0.87,0.13,1.66,2.17,1.73,2.38,1.15,7.69,0.33526011560693647,-0.6905071521456437
2012-02-14,Sock J.,Kudla D.,1.0,0.83,0.17,1.94,1.83,2.88,1.98,1.2,5.88,0.5833333333333334,-0.6632653061224489
2012-02-15,Darcis S.,Johnson S.,0.0,0.33,0.67,1.31,3.44,1.42,3.8,3.03,1.49,-0.5313531353135313,0.6078947368421052
2012-02-15,Malisse X.,Ginepri R.,1.0,0.5,0.5,1.87,1.88,2.08,2.0,2.0,2.0,0.03846153846153849,0.0
2012-02-15,Russell M.,Young D.,0.0,0.32,0.68,2.18,1.65,2.3,1.74,3.12,1.47,-0.2628205128205129,0.15517241379310345
2012-02-15,Sela D.,Ebden M.,1.0,0.63,0.37,1.84,1.91,2.03,2.0,1.59,2.7,0.21674876847290628,-0.2592592592592593
2012-02-15,Istomin D.,Querrey S.,0.0,0.31,0.69,2.31,1.58,2.48,1.67,3.23,1.45,-0.23219814241486067,0.13173652694610777
2012-02-15,Rochus C.,Harrison R.,1.0,0.26,0.74,2.2,1.65,2.43,1.76,3.85,1.35,-0.3688311688311688,0.23295454545454541
2012-02-16,Benneteau J.,Sweeting R.,0.0,0.66,0.34,1.32,3.32,1.35,3.74,1.52,2.94,-0.11184210526315784,0.21390374331550807
2012-02-16,Kudla D.,Roddick A.,1.0,0.05,0.95,5.13,1.15,6.5,1.18,20.0,1.05,-0.675,0.11016949152542364
2012-02-16,Raonic M.,Kamke T.,0.0,0.91,0.09,1.27,3.73,1.31,4.34,1.1,11.11,0.16030534351145034,-0.6093609360936093
2012-02-16,Stepanek R.,Darcis S.,1.0,0.7,0.3,1.53,2.44,1.6,2.74,1.43,3.33,0.1062500000000001,-0.17717717717717713
2012-02-16,Kutrovsky D.,Strode B.,0.0,0.99,0.01,1.63,2.22,1.8,2.53,1.01,100.0,0.4388888888888889,-0.9747
2012-02-16,Ebden M.,Anderson K.,1.0,0.13,0.87,3.2,1.33,3.39,1.4,7.69,1.15,-0.5591677503250976,0.17857142857142858
2012-02-16,Benneteau J.,Muller G.,0.0,0.54,0.46,1.4,2.84,1.45,3.14,1.85,2.17,-0.21621621621621628,0.30891719745222934
2012-02-17,Ginepri R.,Harrison R.,1.0,0.62,0.38,2.33,1.58,2.69,1.65,1.61,2.63,0.4014869888475836,-0.3726235741444867
2012-02-17,Istomin D.,Russell M.,0.0,0.71,0.29,1.5,2.54,1.64,2.97,1.41,3.45,0.14024390243902438,-0.13913043478260867
2012-02-17,Kutrovsky D.,Harrison R.,1.0,0.24,0.76,5.61,1.13,8.0,1.18,4.17,1.32,0.47875,-0.10606060606060615
2012-02-18,Raonic M.,Anderson K.,0.0,0.63,0.37,1.5,2.54,1.57,2.86,1.59,2.7,-0.012578616352201269,0.05594405594405584
2012-02-18,Roddick A.,Istomin D.,1.0,0.9,0.1,1.66,2.16,1.77,2.33,1.11,10.0,0.37288135593220334,-0.767
2012-02-18,Benneteau J.,Darcis S.,0.0,0.64,0.36,1.4,2.88,1.44,3.46,1.56,2.78,-0.07692307692307698,0.1965317919075145
2012-02-18,Harrison R.,Raonic M.,1.0,0.19,0.81,3.71,1.26,4.1,1.33,5.26,1.23,-0.220532319391635,0.0751879699248121
2012-02-19,Istomin D.,Benneteau J.,0.0,0.42,0.58,2.17,1.66,2.3,1.76,2.38,1.72,-0.033613445378151294,0.02272727272727275
2012-02-19,Istomin D.,Raonic M.,1.0,0.18,0.82,3.07,1.36,3.3,1.43,5.56,1.22,-0.40647482014388486,0.14685314685314682
2012-02-13,Marti J.,Gil F.,0.0,0.29,0.71,3.06,1.36,3.41,1.41,3.45,1.41,-0.011594202898550735,0.0
2012-02-13,Montanes A.,Volandri F.,1.0,0.48,0.52,1.32,3.23,1.38,3.57,2.08,1.92,-0.3365384615384616,0.46218487394957986
2012-02-13,Mello R.,Riba P.,0.0,0.63,0.37,1.53,2.43,1.78,2.76,1.59,2.7,0.10674157303370783,0.02173913043478247
2012-02-14,Machado R.,Ramirez-Hidalgo R.,1.0,0.41,0.59,1.95,1.81,2.07,1.91,2.44,1.69,-0.15163934426229514,0.11518324607329843
2012-02-14,Berlocq C.,Prodon E.,0.0,0.93,0.07,1.11,6.32,1.15,7.5,1.08,14.29,0.06086956521739117,-0.4751574527641707
2012-02-14,Gonzalez F.,Andreev I.,1.0,0.8,0.2,2.35,1.57,2.58,1.63,1.25,5.0,0.5155038759689923,-0.674
2012-02-14,Hanescu V.,Souza J.,0.0,0.72,0.28,2.19,1.64,2.4,1.74,1.39,3.57,0.42083333333333334,-0.5126050420168067
2012-02-15,Kavcic B.,Chardy J.,1.0,0.22,0.78,3.0,1.37,3.25,1.41,4.55,1.28,-0.2857142857142857,0.09219858156028361
2012-02-15,Starace P.,Capdeville P.,0.0,0.69,0.31,1.76,2.0,1.89,2.22,1.45,3.23,0.2328042328042328,-0.31269349845201233
2012-02-15,Giraldo S.,Ramos A.,1.0,0.46,0.54,1.59,2.31,1.67,2.43,2.17,1.85,-0.2304147465437788,0.23868312757201648
2012-02-15,Mayer L.,Ferrero J.C.,0.0,0.27,0.73,2.18,1.65,2.46,1.73,3.7,1.37,-0.33513513513513515,0.20809248554913287
2012-02-15,Paire B.,Nalbandian D.,1.0,0.3,0.7,4.01,1.23,4.79,1.27,3.33,1.43,0.3048016701461378,-0.11188811188811183
2012-02-15,Bellucci T.,Mello R.,0.0,0.74,0.26,1.54,2.42,1.63,2.88,1.35,3.85,0.17177914110429437,-0.251948051948052
2012-02-16,Andreev I.,Ramos A.,1.0,0.39,0.61,2.25,1.61,2.52,1.75,2.56,1.64,-0.015625000000000014,0.06285714285714292
2012-02-16,Volandri F.,Ramirez-Hidalgo R.,0.0,0.74,0.26,1.72,2.06,1.85,2.29,1.35,3.85,0.27027027027027023,-0.4051948051948052
2012-02-16,Hanescu V.,Almagro N.,1.0,0.17,0.83,5.19,1.15,6.64,1.21,5.88,1.2,0.11445783132530118,0.008264462809917363
2012-02-16,Berlocq C.,Starace P.,0.0,0.47,0.53,1.49,2.55,1.53,2.85,2.13,1.89,-0.2816901408450704,0.33684210526315794
2012-02-16,Marti J.,Verdasco F.,1.0,0.04,0.96,4.26,1.21,5.0,1.38,25.0,1.04,-0.8,0.24637681159420283
2012-02-16,Mayer L.,Chardy J.,0.0,0.45,0.55,2.27,1.61,2.5,1.67,2.22,1.82,0.11199999999999992,-0.08241758241758249
2012-02-17,Simon G.,Nalbandian D.,1.0,0.4,0.6,2.23,1.64,2.69,1.75,2.5,1.67,0.07063197026022303,0.045714285714285756
2012-02-17,Almagro N.,Berlocq C.,0.0,0.79,0.21,1.37,2.98,1.45,3.28,1.27,4.76,0.12413793103448272,-0.31092436974789917
2012-02-17,Verdasco F.,Ramos A.,1.0,0.67,0.33,1.7,2.1,1.77,2.38,1.49,3.03,0.15819209039548024,-0.2145214521452145
2012-02-17,Volandri F.,Nalbandian D.,0.0,0.29,0.71,4.65,1.18,5.96,1.22,3.45,1.41,0.4211409395973154,-0.13475177304964536
2012-02-18,Mayer L.,Bellucci T.,1.0,0.47,0.53,2.16,1.68,2.58,1.8,2.13,1.89,0.17441860465116285,-0.04761904761904755
2012-02-18,Almagro N.,Ramos A.,0.0,0.8,0.2,1.19,4.56,1.22,5.25,1.25,5.0,-0.02400000000000002,0.047619047619047616
2012-02-18,Bellucci T.,Volandri F.,1.0,0.66,0.34,1.37,3.04,1.45,3.67,1.52,2.94,-0.04605263157894741,0.1989100817438692
2012-02-19,Almagro N.,Volandri F.,0.0,0.77,0.23,1.15,5.23,1.18,6.0,1.3,4.35,-0.09230769230769238,0.2750000000000001
2012-02-20,Riba P.,Berlocq C.,1.0,0.31,0.69,5.82,1.13,7.0,1.16,3.23,1.45,0.5385714285714286,-0.20000000000000004
2012-02-20,Hanescu V.,Andujar P.,0.0,0.44,0.56,1.63,2.24,1.73,2.45,2.27,1.79,-0.2378854625550661,0.2693877551020409
2012-02-20,Montanes A.,Gonzalez F.,1.0,0.42,0.58,1.33,3.26,1.4,3.85,2.38,1.72,-0.411764705882353,0.5532467532467532
2012-02-20,Bagnis F.,Mayer L.,0.0,0.17,0.83,3.89,1.25,4.29,1.29,5.88,1.2,-0.2704081632653061,0.06976744186046517
2012-02-20,Ferrero J.C.,Nishikori K.,1.0,0.41,0.59,1.76,2.02,1.88,2.5,2.44,1.69,-0.2295081967213115,0.324
2012-02-21,Wawrinka S.,Zeballos H.,0.0,0.8,0.2,1.25,3.88,1.3,4.52,1.25,5.0,0.03846153846153849,-0.09600000000000009
2012-02-21,Marti J.,Paire B.,1.0,0.26,0.74,2.1,1.7,2.28,1.83,3.85,1.35,-0.4077922077922079,0.2622950819672131
2012-02-21,Ramos A.,Chela J.I.,0.0,0.36,0.64,2.14,1.67,2.31,1.8,2.78,1.56,-0.16906474820143877,0.13333333333333333
2012-02-21,Machado R.,Simon G.,1.0,0.1,0.9,3.81,1.25,4.33,1.3,10.0,1.11,-0.567,0.1461538461538461
2012-02-21,Andreev I.,Kavcic B.,0.0,0.71,0.29,1.4,2.88,1.44,3.11,1.41,3.45,0.020833333333333353,-0.09855072463768125
2012-02-21,Prodon E.,Verdasco F.,1.0,0.03,0.97,4.52,1.19,5.5,1.22,33.33,1.03,-0.834983498349835,0.15573770491803274
2012-02-21,Monaco J.,Volandri F.,0.0,0.73,0.27,1.15,5.23,1.18,6.71,1.37,3.7,-0.13868613138686142,0.4485842026825633
2012-02-21,Gil F.,Del Bonis F.,1.0,0.46,0.54,2.48,1.52,3.06,1.62,2.17,1.85,0.2908496732026144,-0.1243243243243243
2012-02-21,Almagro N.,Starace P.,0.0,0.78,0.22,1.22,4.16,1.3,4.98,1.28,4.55,0.015384615384615398,0.08634538152610453
2012-02-21,Odesnik W.,Nalbandian D.,1.0,0.25,0.75,5.84,1.13,8.0,1.18,4.0,1.33,0.5,-0.11278195488721814
2012-02-22,Ferrer D.,Molteni A.,0.0,0.98,0.02,1.02,17.19,1.03,51.0,1.02,50.0,0.009708737864077678,0.0196078431372549
2012-02-22,Paire B.,Wawrinka S.,1.0,0.32,0.68,4.32,1.2,5.0,1.25,3.12,1.47,0.376,-0.1496598639455782
2012-02-22,Nishikori K.,Hanescu V.,0.0,0.85,0.15,1.44,2.72,1.5,3.06,1.18,6.67,0.21333333333333337,-0.5412293853073463
2012-02-22,Bagnis F.,Ferrer D.,1.0,0.06,0.94,14.4,1.02,24.11,1.04,16.67,1.06,0.30858564910825376,-0.018867924528301903
2012-02-23,Gonzalez F.,Ramos A.,0.0,0.64,0.36,3.27,1.32,3.58,1.37,1.56,2.78,0.5642458100558659,-0.5071942446043165
2012-02-23,Simon G.,Berlocq C.,1.0,0.73,0.27,1.71,2.08,1.85,2.3,1.37,3.7,0.2594594594594594,-0.37837837837837845
2012-02-23,Andreev I.,Verdasco F.,0.0,0.35,0.65,2.19,1.64,2.35,1.73,2.86,1.54,-0.17832167832167825,0.1098265895953757
2012-02-23,Monaco J.,Nalbandian D.,1.0,0.41,0.59,1.73,2.06,1.91,2.2,2.44,1.69,-0.21721311475409838,0.2318181818181819
2012-02-24,Almagro N.,Del Bonis F.,0.0,0.49,0.51,1.21,4.2,1.25,5.0,2.04,1.96,-0.3872549019607843,0.608
2012-02-24,Nishikori K.,Wawrinka S.,1.0,0.62,0.38,2.21,1.64,2.4,1.7,1.61,2.63,0.3291666666666666,-0.3536121673003802
2012-02-24,Almagro N.,Andreev I.,0.0,0.79,0.21,1.27,3.58,1.32,4.0,1.27,4.76,0.03787878787878791,-0.15966386554621845
2012-02-24,Gonzalez F.,Ferrer D.,1.0,0.32,0.68,8.48,1.06,11.25,1.09,3.12,1.47,0.7226666666666666,-0.25850340136054417
2012-02-25,Nalbandian D.,Berlocq C.,0.0,0.75,0.25,1.41,2.84,1.5,3.57,1.33,4.0,0.11333333333333329,-0.10750000000000004
2012-02-25,Wawrinka S.,Almagro N.,1.0,0.51,0.49,2.57,1.48,2.85,1.55,1.96,2.04,0.312280701754386,-0.24019607843137253
2012-02-25,Ferrer D.,Nalbandian D.,0.0,0.64,0.36,1.39,2.95,1.46,3.25,1.56,2.78,-0.06410256410256415,0.14461538461538467
2012-02-26,Almagro N.,Ferrer D.,1.0,0.29,0.71,3.79,1.26,4.33,1.3,3.45,1.41,0.20323325635103923,-0.07801418439716304
2012-02-20,Ljubicic I.,Serra F.,0.0,0.75,0.25,1.43,2.74,1.5,3.15,1.33,4.0,0.11333333333333329,-0.21250000000000002
2012-02-20,Nieminen J.,Roger-Vasselin E.,1.0,0.72,0.28,1.33,3.24,1.37,3.52,1.39,3.57,-0.014388489208632947,-0.014005602240896309
2012-02-20,Cipolla F.,Seppi A.,0.0,0.28,0.72,3.46,1.3,4.36,1.36,3.57,1.39,0.18119266055045882,-0.021582733812949503
2012-02-21,Bachinger M.,Olivetti A.,1.0,0.29,0.71,1.41,2.82,1.45,3.26,3.45,1.41,-0.5797101449275363,0.5674846625766871
2012-02-21,Goffin D.,Mannarino A.,0.0,0.7,0.3,1.97,1.79,2.13,1.95,1.43,3.33,0.32863849765258213,-0.41441441441441446
2012-02-21,Bautista R.,Kunitsyn I.,1.0,0.81,0.19,1.78,1.98,1.85,2.16,1.23,5.26,0.33513513513513515,-0.5893536121673003
2012-02-21,Mahut N.,Clement A.,0.0,0.42,0.58,1.33,3.19,1.39,3.6,2.38,1.72,-0.41596638655462187,0.5222222222222223
2012-02-21,Beck A.,Davydenko N.,1.0,0.13,0.87,5.0,1.16,8.5,1.21,7.69,1.15,0.09529411764705878,0.049586776859504175
2012-02-21,Gasquet R.,Soeda G.,0.0,0.89,0.11,1.1,6.79,1.15,8.68,1.12,9.09,0.026086956521738962,-0.04510451045104512
2012-02-21,Mathieu P.H.,Beck K.,1.0,0.54,0.46,1.33,3.21,1.37,3.63,1.85,2.17,-0.2594594594594594,0.4022038567493113
2012-02-22,Dolgopolov O.,Rosol L.,0.0,0.62,0.38,1.25,3.87,1.5,4.55,1.61,2.63,-0.06832298136645969,0.421978021978022
2012-02-22,Chiudinelli M.,Llodra M.,1.0,0.24,0.76,3.16,1.34,3.5,1.42,4.17,1.32,-0.16067146282973618,0.07042253521126751
2012-02-22,Roger-Vasselin E.,Cipolla F.,0.0,0.59,0.41,1.53,2.43,1.63,2.62,1.69,2.44,-0.03550295857988169,0.06870229007633594
2012-02-22,Mahut N.,Tsonga J.W.,1.0,0.09,0.91,5.86,1.12,7.6,1.17,11.11,1.1,-0.3159315931593159,0.05982905982905969
2012-02-22,Tipsarevic J.,Goffin D.,0.0,0.63,0.37,1.16,4.9,1.23,5.68,1.59,2.7,-0.2264150943396227,0.5246478873239436
2012-02-22,Beck K.,Ljubicic I.,1.0,0.17,0.83,2.52,1.5,2.74,1.57,5.88,1.2,-0.5340136054421768,0.23566878980891726
2012-02-23,Gasquet R.,Kunitsyn I.,0.0,0.88,0.12,1.1,6.56,1.13,9.0,1.14,8.33,-0.008771929824561412,0.07444444444444444
2012-02-23,Dolgopolov O.,Llodra M.,1.0,0.51,0.49,2.27,1.6,2.5,1.67,1.96,2.04,0.21600000000000003,-0.1813725490196079
2012-02-23,Del Potro J.M.,Davydenko N.,0.0,0.75,0.25,1.35,3.1,1.42,3.48,1.33,4.0,0.06338028169014075,-0.13
2012-02-23,Fish M.,Olivetti A.,1.0,0.75,0.25,1.14,5.48,1.17,6.83,1.33,4.0,-0.12030075187969935,0.4143484626647145
2012-02-24,Tsonga J.W.,Roger-Vasselin E.,0.0,0.9,0.1,1.09,7.08,1.13,8.6,1.11,10.0,0.017699115044247607,-0.14000000000000004
2012-02-24,Olivetti A.,Llodra M.,1.0,0.13,0.87,3.72,1.26,5.0,1.33,7.69,1.15,-0.3498049414824448,0.13533834586466176
2012-02-24,Del Potro J.M.,Gasquet R.,0.0,0.75,0.25,1.39,2.93,1.44,3.5,1.33,4.0,0.07638888888888881,-0.125
2012-02-24,Ljubicic I.,Tipsarevic J.,1.0,0.6,0.4,3.12,1.35,3.75,1.44,1.67,2.5,0.5546666666666666,-0.42400000000000004
2012-02-25,Del Potro J.M.,Tsonga J.W.,0.0,0.55,0.45,1.93,1.83,2.11,2.63,1.82,2.22,0.13744075829383878,0.1558935361216729
2012-02-25,Tipsarevic J.,Llodra M.,1.0,0.57,0.43,1.49,2.56,1.57,2.75,1.75,2.33,-0.10285714285714283,0.1527272727272727
2012-02-26,Del Potro J.M.,Llodra M.,0.0,0.85,0.15,1.23,4.02,1.28,4.5,1.18,6.67,0.07812500000000007,-0.32533733133433285
2012-02-20,Tomic B.,Dodig I.,1.0,0.57,0.43,1.35,3.13,1.38,3.36,1.75,2.33,-0.2114285714285715,0.306547619047619
2012-02-20,Young D.,Dimitrov G.,0.0,0.21,0.79,2.93,1.39,3.26,1.46,4.76,1.27,-0.31512605042016806,0.13013698630136983
2012-02-21,Kendrick R.,Stakhovsky S.,1.0,0.33,0.67,1.81,1.94,2.01,2.05,3.03,1.49,-0.33663366336633666,0.27317073170731704
2012-02-21,Sweeting R.,Blake J.,0.0,0.19,0.81,1.83,1.92,2.07,2.09,5.26,1.23,-0.6064638783269962,0.41148325358851673
2012-02-21,Falla A.,Querrey S.,1.0,0.22,0.78,2.71,1.44,3.22,1.52,4.55,1.28,-0.2923076923076922,0.15789473684210525
2012-02-22,Isner J.,Muller G.,0.0,0.75,0.25,1.15,5.21,1.18,5.9,1.33,4.0,-0.11278195488721814,0.3220338983050848
2012-02-22,Sock J.,Harrison R.,1.0,0.56,0.44,4.62,1.18,5.44,1.23,1.79,2.27,0.6709558823529412,-0.4581497797356828
2012-02-22,Kubot L.,Levine J.,0.0,0.65,0.35,1.87,1.86,1.97,2.05,1.54,2.86,0.21827411167512686,-0.28321678321678323
2012-02-22,Bogomolov A.,Rochus O.,1.0,0.43,0.57,1.84,1.9,2.22,2.05,2.33,1.75,-0.0472103004291845,0.14634146341463408
2012-02-22,Melzer J.,Istomin D.,0.0,0.6,0.4,1.74,2.03,1.89,2.2,1.67,2.5,0.1164021164021164,-0.11999999999999993
2012-02-22,Ginepri R.,Anderson K.,1.0,0.24,0.76,2.97,1.37,3.5,1.42,4.17,1.32,-0.16067146282973618,0.07042253521126751
2012-02-22,Petzschner P.,Benneteau J.,0.0,0.41,0.59,2.93,1.39,3.25,1.53,2.44,1.69,0.24923076923076926,-0.09467455621301771
2012-02-22,Reynolds B.,Stepanek R.,1.0,0.08,0.92,3.14,1.35,3.5,1.42,12.5,1.09,-0.72,0.232394366197183
2012-02-23,Becker B.,Sela D.,0.0,0.53,0.47,1.96,1.8,2.12,1.95,1.89,2.13,0.10849056603773594,-0.0845070422535211
2012-02-23,Roddick A.,Malisse X.,1.0,0.83,0.17,1.24,3.87,1.29,4.59,1.2,5.88,0.06976744186046517,-0.21938775510204084
2012-02-23,Raonic M.,Gulbis E.,0.0,0.76,0.24,1.19,4.48,1.22,5.35,1.32,4.17,-0.07575757575757582,0.22056074766355135
2012-02-23,Dodig I.,Melzer J.,1.0,0.39,0.61,2.78,1.42,3.06,1.51,2.56,1.64,0.16339869281045752,-0.07926829268292677
